row_idx,primary_id,aggregate_id,categorical_label
30867,711.2806,nucl-th,nucl-th
30868,809.4244,stat,stat
30869,709.3578,physics,physics
30870,808.2719,cond-mat,cond-mat
30871,710.4782,cond-mat,cond-mat
30872,710.0949,math,math
30873,806.2182,math,math
30874,712.0853,astro-ph,astro-ph
30875,805.2347,hep-th,hep-th
30876,806.178,cond-mat,cond-mat
30877,803.4012,nucl-th,nucl-th
30878,803.4305,physics,physics
30879,806.0635,math,math
30880,711.2004,cond-mat,cond-mat
30881,804.2564,math,math
30882,805.2881,stat,stat
30883,711.2989,astro-ph,astro-ph
30884,712.0747,hep-th,hep-th
30885,712.016,math,math
30886,710.0031,hep-ph,hep-ph
30887,805.2452,astro-ph,astro-ph
30888,710.0913,nlin,nlin
30889,808.164,quant-ph,quant-ph
30890,807.4157,math,math
30891,706.315,hep-ex,hep-ex
30892,808.3572,cs,cs
30893,807.2835,astro-ph,astro-ph
30894,807.239,hep-ph,hep-ph
30895,811.1126,astro-ph,astro-ph
30896,812.1834,nucl-th,nucl-th
30897,805.4611,math,math
30898,805.0248,physics,physics
30899,805.3879,hep-th,hep-th
30900,809.2315,cs,cs
30901,809.2946,cond-mat,cond-mat
30902,712.0549,hep-th,hep-th
30903,804.0067,nucl-th,nucl-th
30904,810.4711,cs,cs
30905,801.3711,cs,cs
30906,806.3064,q-bio,q-bio
30907,704.0767,astro-ph,astro-ph
30908,811.287,math,math
30909,808.3892,cs,cs
30910,801.2478,math,math
30911,705.3638,astro-ph,astro-ph
30912,811.0314,cond-mat,cond-mat
30913,706.2397,math,math
30914,708.1866,nlin,nlin
30915,808.4155,hep-th,hep-th
30916,812.2767,gr-qc,gr-qc
30917,809.2912,hep-th,hep-th
30918,811.3357,astro-ph,astro-ph
30919,809.3743,hep-ph,hep-ph
30920,708.1977,hep-ph,hep-ph
30921,705.1004,hep-th,hep-th
30922,704.2286,astro-ph,astro-ph
30923,808.2889,astro-ph,astro-ph
30924,806.4836,physics,physics
30925,801.3249,cs,cs
30926,804.0964,math,math
30927,711.337,cond-mat,cond-mat
30928,808.2364,cond-mat,cond-mat
30929,810.4801,astro-ph,astro-ph
30930,812.3304,cond-mat,cond-mat
30931,708.143,math,math
30932,705.4354,hep-ph,hep-ph
30933,801.2648,hep-ph,hep-ph
30934,710.5104,quant-ph,quant-ph
30935,809.5066,physics,physics
30936,803.1251,cond-mat,cond-mat
30937,705.0473,hep-th,hep-th
30938,707.1405,cond-mat,cond-mat
30939,710.3705,hep-ph,hep-ph
30940,805.0905,cs,cs
30941,707.0356,hep-ph,hep-ph
30942,806.3013,math,math
30943,709.1884,cond-mat,cond-mat
30944,711.3879,math,math
30945,804.0487,cond-mat,cond-mat
30946,807.1902,astro-ph,astro-ph
30947,807.0554,math,math
30948,812.0294,hep-ph,hep-ph
30949,712.3251,math-ph,math-ph
30950,707.2072,cond-mat,cond-mat
30951,704.3703,cond-mat,cond-mat
30952,811.0347,q-bio,q-bio
30953,805.0496,astro-ph,astro-ph
30954,708.2104,astro-ph,astro-ph
30955,705.1046,astro-ph,astro-ph
30956,806.0502,hep-ph,hep-ph
30957,809.3035,cs,cs
30958,811.3346,hep-ph,hep-ph
30959,811.3303,math,math
30960,710.0426,astro-ph,astro-ph
30961,706.288,math,math
30962,809.2629,astro-ph,astro-ph
30963,805.0572,cond-mat,cond-mat
30964,806.2771,math,math
30965,808.0886,astro-ph,astro-ph
30966,809.3561,cond-mat,cond-mat
30967,712.1564,cond-mat,cond-mat
30968,710.4281,hep-ph,hep-ph
30969,711.0722,astro-ph,astro-ph
30970,704.3977,cond-mat,cond-mat
30971,801.2251,hep-ph,hep-ph
30972,704.119,physics,physics
30973,709.0957,math,math
30974,705.0391,physics,physics
30975,801.433,nucl-th,nucl-th
30976,710.0071,math,math
30977,710.0905,math,math
30978,812.1511,math,math
30979,710.0703,nucl-th,nucl-th
30980,806.3652,q-bio,q-bio
30981,709.3499,hep-th,hep-th
30982,705.437,gr-qc,gr-qc
30983,712.0661,nlin,nlin
30984,805.1401,cs,cs
30985,810.1985,hep-th,hep-th
30986,805.1024,math,math
30987,711.4629,cond-mat,cond-mat
30988,708.1957,cond-mat,cond-mat
30989,711.0322,astro-ph,astro-ph
30990,805.0733,cond-mat,cond-mat
30991,712.24,quant-ph,quant-ph
30992,805.2818,cond-mat,cond-mat
30993,810.2855,physics,physics
30994,806.2708,astro-ph,astro-ph
30995,805.2884,astro-ph,astro-ph
30996,811.1001,astro-ph,astro-ph
30997,810.4655,math,math
30998,807.2068,physics,physics
30999,804.4846,nucl-ex,nucl-ex
31000,803.2033,cond-mat,cond-mat
31001,810.4185,math,math
31002,811.1932,gr-qc,gr-qc
31003,709.082,astro-ph,astro-ph
31004,809.3348,hep-ph,hep-ph
31005,812.0087,hep-ph,hep-ph
31006,710.147,math,math
31007,807.1302,cond-mat,cond-mat
31008,805.4329,hep-ph,hep-ph
31009,806.2821,gr-qc,gr-qc
31010,807.0259,cond-mat,cond-mat
31011,801.2521,cond-mat,cond-mat
31012,804.3105,cs,cs
31013,712.4088,math,math
31014,805.2982,hep-th,hep-th
31015,811.3712,cs,cs
31016,711.1093,astro-ph,astro-ph
31017,711.4845,astro-ph,astro-ph
31018,803.289,hep-th,hep-th
31019,809.1827,hep-ph,hep-ph
31020,707.2651,astro-ph,astro-ph
31021,801.1836,cond-mat,cond-mat
31022,704.0403,quant-ph,quant-ph
31023,808.2161,hep-ex,hep-ex
31024,805.3159,cond-mat,cond-mat
31025,712.2322,nlin,nlin
31026,808.2315,gr-qc,gr-qc
31027,711.0261,cs,cs
31028,711.0356,physics,physics
31029,807.4529,astro-ph,astro-ph
31030,709.3514,cond-mat,cond-mat
31031,808.1848,astro-ph,astro-ph
31032,804.4542,hep-ph,hep-ph
31033,806.3585,math,math
31034,803.2803,math,math
31035,811.27,astro-ph,astro-ph
31036,707.3905,astro-ph,astro-ph
31037,812.0029,astro-ph,astro-ph
31038,708.1403,math,math
31039,802.0351,cs,cs
31040,809.0774,physics,physics
31041,806.0792,physics,physics
31042,811.24,hep-ph,hep-ph
31043,807.2908,cond-mat,cond-mat
31044,812.1345,math,math
31045,811.2656,math,math
31046,809.2979,math,math
31047,808.1405,hep-ph,hep-ph
31048,708.1436,cond-mat,cond-mat
31049,704.1787,cond-mat,cond-mat
31050,707.2513,cond-mat,cond-mat
31051,705.4532,math,math
31052,805.3974,quant-ph,quant-ph
31053,809.1431,math,math
31054,810.3257,cond-mat,cond-mat
31055,802.368,astro-ph,astro-ph
31056,810.083,cs,cs
31057,704.0852,nucl-ex,nucl-ex
31058,705.2525,hep-th,hep-th
31059,707.3059,nucl-ex,nucl-ex
31060,705.3512,hep-ex,hep-ex
31061,806.4193,cond-mat,cond-mat
31062,708.1281,hep-ph,hep-ph
31063,810.4275,physics,physics
31064,704.3438,astro-ph,astro-ph
31065,710.5809,hep-ph,hep-ph
31066,805.4442,math,math
31067,812.282,math,math
31068,811.4529,gr-qc,gr-qc
31069,804.3738,cond-mat,cond-mat
31070,806.2731,math,math
31071,712.3806,gr-qc,gr-qc
31072,812.1787,nucl-th,nucl-th
31073,801.281,hep-th,hep-th
31074,806.1476,math,math
31075,809.0191,hep-ph,hep-ph
31076,802.2487,hep-ph,hep-ph
31077,709.3472,nucl-ex,nucl-ex
31078,812.0598,cs,cs
31079,710.4854,astro-ph,astro-ph
31080,812.341,hep-th,hep-th
31081,711.1006,math,math
31082,805.0995,quant-ph,quant-ph
31083,811.2672,cond-mat,cond-mat
31084,706.1807,math,math
31085,807.3002,q-bio,q-bio
31086,801.0093,astro-ph,astro-ph
31087,803.3472,astro-ph,astro-ph
31088,808.3215,cond-mat,cond-mat
31089,709.2256,cond-mat,cond-mat
31090,705.4103,astro-ph,astro-ph
31091,712.3517,hep-lat,hep-lat
31092,810.1298,astro-ph,astro-ph
31093,811.4254,physics,physics
31094,807.1413,math,math
31095,812.0636,quant-ph,quant-ph
31096,803.0777,cond-mat,cond-mat
31097,804.2158,math,math
31098,807.4108,quant-ph,quant-ph
31099,809.4712,nucl-ex,nucl-ex
31100,704.1188,hep-ph,hep-ph
31101,803.2001,hep-th,hep-th
31102,806.4382,hep-th,hep-th
31103,712.0726,astro-ph,astro-ph
31104,710.3056,hep-ph,hep-ph
31105,805.103,cs,cs
31106,711.3911,nucl-th,nucl-th
31107,810.0145,astro-ph,astro-ph
31108,808.3694,cs,cs
31109,708.306,hep-ph,hep-ph
31110,712.3907,gr-qc,gr-qc
31111,811.3893,astro-ph,astro-ph
31112,711.0256,gr-qc,gr-qc
31113,711.0889,cond-mat,cond-mat
31114,808.1704,gr-qc,gr-qc
31115,710.5883,cond-mat,cond-mat
31116,805.3985,cond-mat,cond-mat
31117,712.1445,cond-mat,cond-mat
31118,709.0655,hep-th,hep-th
31119,803.3982,cond-mat,cond-mat
31120,808.2017,cs,cs
31121,809.1555,math,math
31122,812.1753,hep-lat,hep-lat
31123,807.2783,quant-ph,quant-ph
31124,809.2774,math,math
31125,705.1246,astro-ph,astro-ph
31126,810.2904,physics,physics
31127,707.1018,math-ph,math-ph
31128,804.0995,math,math
31129,811.3249,hep-ph,hep-ph
31130,804.2037,cs,cs
31131,712.2738,math,math
31132,704.3637,astro-ph,astro-ph
31133,806.2536,hep-ph,hep-ph
31134,811.2619,astro-ph,astro-ph
31135,709.3193,gr-qc,gr-qc
31136,801.27,physics,physics
31137,704.2032,astro-ph,astro-ph
31138,801.4177,astro-ph,astro-ph
31139,709.4181,cond-mat,cond-mat
31140,803.4033,math,math
31141,709.4122,math,math
31142,801.3671,hep-th,hep-th
31143,709.4201,hep-ph,hep-ph
31144,801.3025,math,math
31145,802.032,math,math
31146,710.5295,math,math
31147,810.2148,nucl-th,nucl-th
31148,809.3985,cond-mat,cond-mat
31149,805.209,hep-ph,hep-ph
31150,802.4414,math,math
31151,809.3876,math-ph,math-ph
31152,712.3588,math,math
31153,805.0152,hep-ph,hep-ph
31154,812.3623,hep-th,hep-th
31155,810.4664,math,math
31156,705.045,cs,cs
31157,810.1843,hep-lat,hep-lat
31158,708.0339,stat,stat
31159,705.3162,math,math
31160,802.4069,quant-ph,quant-ph
31161,711.009,gr-qc,gr-qc
31162,705.0374,q-bio,q-bio
31163,802.1282,math,math
31164,812.1515,cond-mat,cond-mat
31165,812.0663,cond-mat,cond-mat
31166,805.468,cs,cs
31167,807.2392,math,math
31168,710.468,cs,cs
31169,809.3543,hep-th,hep-th
31170,807.1685,math,math
31171,805.3192,nlin,nlin
31172,806.0346,physics,physics
31173,706.2237,hep-ph,hep-ph
31174,707.0927,cond-mat,cond-mat
31175,808.2042,hep-th,hep-th
31176,809.401,math,math
31177,709.3241,math,math
31178,710.047,math,math
31179,710.3192,astro-ph,astro-ph
31180,805.0755,physics,physics
31181,810.5531,cond-mat,cond-mat
31182,710.4517,hep-th,hep-th
31183,801.2861,astro-ph,astro-ph
31184,804.275,nucl-th,nucl-th
31185,711.0533,cond-mat,cond-mat
31186,810.4666,math,math
31187,710.1902,math,math
31188,707.2415,cond-mat,cond-mat
31189,807.2186,gr-qc,gr-qc
31190,704.1645,quant-ph,quant-ph
31191,807.1456,astro-ph,astro-ph
31192,712.1419,hep-ph,hep-ph
31193,704.1132,astro-ph,astro-ph
31194,804.0325,cond-mat,cond-mat
31195,806.4425,quant-ph,quant-ph
31196,709.2153,math,math
31197,704.2306,cond-mat,cond-mat
31198,706.0132,gr-qc,gr-qc
31199,801.1734,gr-qc,gr-qc
31200,805.1448,astro-ph,astro-ph
31201,706.3844,quant-ph,quant-ph
31202,708.3925,math-ph,math-ph
31203,805.4111,astro-ph,astro-ph
31204,711.1323,hep-ph,hep-ph
31205,810.2667,hep-ph,hep-ph
31206,705.3414,astro-ph,astro-ph
31207,711.4055,hep-ph,hep-ph
31208,810.4903,quant-ph,quant-ph
31209,808.3714,math-ph,math-ph
31210,810.516,math,math
31211,812.2363,astro-ph,astro-ph
31212,708.081,cond-mat,cond-mat
31213,803.3334,cond-mat,cond-mat
31214,810.2462,math,math
31215,711.1937,math,math
31216,706.147,quant-ph,quant-ph
31217,709.1048,quant-ph,quant-ph
31218,805.3598,stat,stat
31219,801.1049,physics,physics
31220,709.278,astro-ph,astro-ph
31221,707.4412,nucl-ex,nucl-ex
31222,808.1237,nucl-ex,nucl-ex
31223,802.1989,q-bio,q-bio
31224,706.1897,cond-mat,cond-mat
31225,711.4617,astro-ph,astro-ph
31226,809.2748,cond-mat,cond-mat
31227,711.4525,math,math
31228,711.1104,math,math
31229,807.4903,physics,physics
31230,811.0702,math-ph,math-ph
31231,801.4145,math,math
31232,709.1051,math,math
31233,804.4285,math,math
31234,711.1215,math,math
31235,804.2222,math,math
31236,705.4588,stat,stat
31237,802.0992,gr-qc,gr-qc
31238,810.24,cond-mat,cond-mat
31239,809.3783,hep-th,hep-th
31240,711.0929,cond-mat,cond-mat
31241,708.2001,cond-mat,cond-mat
31242,809.4191,hep-ph,hep-ph
31243,707.3704,math,math
31244,803.2396,math,math
31245,804.2479,astro-ph,astro-ph
31246,705.2181,cond-mat,cond-mat
31247,801.4763,astro-ph,astro-ph
31248,801.209,gr-qc,gr-qc
31249,705.1778,cond-mat,cond-mat
31250,811.0439,math-ph,math-ph
31251,706.0288,hep-th,hep-th
31252,709.3755,math,math
31253,808.3255,astro-ph,astro-ph
31254,806.2596,quant-ph,quant-ph
31255,807.3337,math,math
31256,804.3741,physics,physics
31257,805.1061,nucl-th,nucl-th
31258,710.5164,cond-mat,cond-mat
31259,810.0537,math-ph,math-ph
31260,802.3236,cond-mat,cond-mat
31261,801.2255,astro-ph,astro-ph
31262,805.4099,gr-qc,gr-qc
31263,710.0202,physics,physics
31264,809.1238,hep-th,hep-th
31265,709.4217,quant-ph,quant-ph
31266,710.0813,math,math
31267,807.0953,physics,physics
31268,707.162,cond-mat,cond-mat
31269,705.195,math,math
31270,806.0928,cs,cs
31271,804.1558,math,math
31272,809.2768,physics,physics
31273,711.2474,quant-ph,quant-ph
31274,806.374,math,math
31275,709.1351,hep-ph,hep-ph
31276,807.3605,hep-th,hep-th
31277,706.3626,math,math
31278,807.3403,astro-ph,astro-ph
31279,705.2407,math,math
31280,809.5107,astro-ph,astro-ph
31281,804.394,cond-mat,cond-mat
31282,810.3346,astro-ph,astro-ph
31283,803.2918,cond-mat,cond-mat
31284,810.281,math,math
31285,810.3475,astro-ph,astro-ph
31286,708.3915,astro-ph,astro-ph
31287,809.0984,astro-ph,astro-ph
31288,710.5356,nlin,nlin
31289,710.4691,cs,cs
31290,704.0177,physics,physics
31291,811.1152,math,math
31292,802.4371,math,math
31293,705.395,nucl-th,nucl-th
31294,707.1774,math,math
31295,712.0952,cond-mat,cond-mat
31296,710.5676,hep-th,hep-th
31297,706.2689,physics,physics
31298,709.2873,physics,physics
31299,710.3782,math,math
31300,809.3989,cond-mat,cond-mat
31301,711.1935,hep-th,hep-th
31302,704.011,math,math
31303,810.5149,cond-mat,cond-mat
31304,804.3188,cond-mat,cond-mat
31305,807.2012,math,math
31306,704.0355,astro-ph,astro-ph
31307,811.2492,cond-mat,cond-mat
31308,704.0704,math,math
31309,704.1994,cond-mat,cond-mat
31310,810.1995,math,math
31311,810.0384,nlin,nlin
31312,809.2907,nucl-ex,nucl-ex
31313,706.2975,hep-ph,hep-ph
31314,802.0481,astro-ph,astro-ph
31315,811.3616,quant-ph,quant-ph
31316,803.0834,astro-ph,astro-ph
31317,806.2059,q-bio,q-bio
31318,801.0779,cond-mat,cond-mat
31319,808.1895,nucl-ex,nucl-ex
31320,810.2553,math,math
31321,808.3388,cond-mat,cond-mat
31322,803.3691,cond-mat,cond-mat
31323,708.4357,nlin,nlin
31324,706.349,physics,physics
31325,811.3882,math,math
31326,704.0665,math,math
31327,707.1063,cs,cs
31328,709.2337,math-ph,math-ph
31329,807.1473,astro-ph,astro-ph
31330,811.2895,math,math
31331,706.188,hep-ph,hep-ph
31332,808.2958,hep-ph,hep-ph
31333,711.0894,quant-ph,quant-ph
31334,706.1826,cond-mat,cond-mat
31335,808.0581,astro-ph,astro-ph
31336,811.1939,math,math
31337,710.0629,astro-ph,astro-ph
31338,706.1233,gr-qc,gr-qc
31339,805.1151,cond-mat,cond-mat
31340,804.3081,physics,physics
31341,806.2819,cond-mat,cond-mat
31342,802.3169,nucl-ex,nucl-ex
31343,707.0175,hep-ex,hep-ex
31344,805.2289,hep-ph,hep-ph
31345,801.0658,math,math
31346,704.1034,math,math
31347,707.2113,math,math
31348,710.1106,hep-lat,hep-lat
31349,810.13,nlin,nlin
31350,807.2412,cond-mat,cond-mat
31351,805.1427,math,math
31352,712.2206,cond-mat,cond-mat
31353,804.3639,math,math
31354,712.0532,nlin,nlin
31355,711.3729,quant-ph,quant-ph
31356,706.3969,cond-mat,cond-mat
31357,706.1598,quant-ph,quant-ph
31358,803.3376,hep-th,hep-th
31359,806.4734,hep-th,hep-th
31360,804.4304,quant-ph,quant-ph
31361,804.4321,physics,physics
31362,805.1672,math,math
31363,710.1257,hep-th,hep-th
31364,705.2046,cond-mat,cond-mat
31365,806.4043,math,math
31366,803.3643,quant-ph,quant-ph
31367,706.2324,math,math
31368,812.14,astro-ph,astro-ph
31369,707.3437,hep-th,hep-th
31370,711.2808,math,math
31371,810.1236,cond-mat,cond-mat
31372,706.4159,quant-ph,quant-ph
31373,807.1101,astro-ph,astro-ph
31374,809.4572,hep-th,hep-th
31375,812.297,astro-ph,astro-ph
31376,710.5642,math-ph,math-ph
31377,811.2733,math,math
31378,808.0138,astro-ph,astro-ph
31379,709.1267,astro-ph,astro-ph
31380,710.49,hep-th,hep-th
31381,704.3345,astro-ph,astro-ph
31382,804.0805,cond-mat,cond-mat
31383,804.2861,physics,physics
31384,808.2998,math,math
31385,704.2139,physics,physics
31386,803.325,cond-mat,cond-mat
31387,712.1487,astro-ph,astro-ph
31388,807.0972,cond-mat,cond-mat
31389,805.2678,cond-mat,cond-mat
31390,806.2726,cs,cs
31391,811.3896,math,math
31392,706.0448,math,math
31393,809.0074,math,math
31394,704.1945,astro-ph,astro-ph
31395,708.139,quant-ph,quant-ph
31396,709.0731,hep-th,hep-th
31397,812.302,astro-ph,astro-ph
31398,801.1195,math,math
31399,806.0407,hep-th,hep-th
31400,709.2753,physics,physics
31401,804.0901,math,math
31402,803.1736,math,math
31403,803.1233,cond-mat,cond-mat
31404,803.0643,nucl-th,nucl-th
31405,711.4247,math-ph,math-ph
31406,706.1956,math,math
31407,811.2127,hep-lat,hep-lat
31408,808.0927,hep-ph,hep-ph
31409,707.1373,hep-ph,hep-ph
31410,802.2661,astro-ph,astro-ph
31411,802.3995,astro-ph,astro-ph
31412,712.4236,math,math
31413,710.5329,math,math
31414,803.3897,astro-ph,astro-ph
31415,809.2889,math,math
31416,802.0388,math-ph,math-ph
31417,712.2113,cs,cs
31418,801.0748,q-fin,q-fin
31419,704.2142,cond-mat,cond-mat
31420,802.2949,cond-mat,cond-mat
31421,810.2585,math,math
31422,803.0968,math,math
31423,704.1098,astro-ph,astro-ph
31424,802.2508,q-bio,q-bio
31425,807.3401,math,math
31426,809.2654,math,math
31427,807.316,hep-ph,hep-ph
31428,709.4194,quant-ph,quant-ph
31429,807.2089,cond-mat,cond-mat
31430,803.3928,cond-mat,cond-mat
31431,802.3434,math,math
31432,808.2254,cond-mat,cond-mat
31433,810.2175,cs,cs
31434,805.0026,cond-mat,cond-mat
31435,711.3375,cs,cs
31436,809.4003,astro-ph,astro-ph
31437,807.4832,math,math
31438,706.1841,cond-mat,cond-mat
31439,710.2397,astro-ph,astro-ph
31440,707.2996,cond-mat,cond-mat
31441,808.129,hep-ph,hep-ph
31442,812.0413,hep-lat,hep-lat
31443,810.1771,cond-mat,cond-mat
31444,804.4438,math,math
31445,708.094,hep-ph,hep-ph
31446,704.0482,quant-ph,quant-ph
31447,805.0103,nucl-th,nucl-th
31448,805.033,cs,cs
31449,706.027,astro-ph,astro-ph
31450,711.0612,gr-qc,gr-qc
31451,707.1004,physics,physics
31452,704.0451,cond-mat,cond-mat
31453,810.5024,hep-ph,hep-ph
31454,804.2335,math,math
31455,710.0989,math,math
31456,810.4803,astro-ph,astro-ph
31457,805.3926,gr-qc,gr-qc
31458,806.2455,astro-ph,astro-ph
31459,806.3549,math,math
31460,811.4169,hep-ph,hep-ph
31461,802.3187,hep-ph,hep-ph
31462,704.0191,physics,physics
31463,708.1636,astro-ph,astro-ph
31464,808.2061,astro-ph,astro-ph
31465,812.1634,math,math
31466,705.1384,cs,cs
31467,811.1665,hep-th,hep-th
31468,811.108,astro-ph,astro-ph
31469,801.2708,q-bio,q-bio
31470,807.2204,hep-ex,hep-ex
31471,712.1073,math,math
31472,706.1459,hep-ex,hep-ex
31473,706.0122,cond-mat,cond-mat
31474,804.1417,hep-ph,hep-ph
31475,809.356,hep-th,hep-th
31476,706.0705,quant-ph,quant-ph
31477,807.453,astro-ph,astro-ph
31478,806.3429,cond-mat,cond-mat
31479,812.207,cond-mat,cond-mat
31480,803.1876,math,math
31481,801.3491,hep-ph,hep-ph
31482,810.2677,hep-ph,hep-ph
31483,708.2007,hep-ph,hep-ph
31484,711.0408,astro-ph,astro-ph
31485,712.2932,q-bio,q-bio
31486,812.0436,hep-ph,hep-ph
31487,802.2072,math-ph,math-ph
31488,804.0166,hep-ph,hep-ph
31489,801.3076,hep-th,hep-th
31490,712.3429,nlin,nlin
31491,802.0762,hep-ph,hep-ph
31492,704.0099,math,math
31493,706.195,cond-mat,cond-mat
31494,708.0147,nlin,nlin
31495,810.5399,cond-mat,cond-mat
31496,707.0088,math,math
31497,710.2547,hep-lat,hep-lat
31498,809.1351,physics,physics
31499,804.2655,math,math
31500,807.1103,astro-ph,astro-ph
31501,707.194,astro-ph,astro-ph
31502,707.334,math,math
31503,802.2027,cs,cs
31504,802.366,cond-mat,cond-mat
31505,804.1077,math,math
31506,810.5206,math,math
31507,809.1478,quant-ph,quant-ph
31508,811.3301,cs,cs
31509,801.202,gr-qc,gr-qc
31510,705.2432,hep-ex,hep-ex
31511,707.4197,math,math
31512,807.0385,math,math
31513,708.1105,hep-ex,hep-ex
31514,806.2949,hep-ph,hep-ph
31515,808.3672,hep-ph,hep-ph
31516,803.1468,math-ph,math-ph
31517,705.1202,astro-ph,astro-ph
31518,708.2568,hep-th,hep-th
31519,812.2882,astro-ph,astro-ph
31520,805.0525,physics,physics
31521,704.0105,math,math
31522,811.2352,math,math
31523,806.2192,gr-qc,gr-qc
31524,808.3954,nlin,nlin
31525,809.2964,physics,physics
31526,709.0423,math,math
31527,810.4795,math,math
31528,710.4652,cs,cs
31529,804.2175,astro-ph,astro-ph
31530,807.2246,hep-th,hep-th
31531,710.1104,math,math
31532,710.3906,astro-ph,astro-ph
31533,704.1318,astro-ph,astro-ph
31534,803.1758,hep-ph,hep-ph
31535,810.003,math,math
31536,710.3701,quant-ph,quant-ph
31537,710.3843,hep-ph,hep-ph
31538,804.2865,hep-ph,hep-ph
31539,708.3391,quant-ph,quant-ph
31540,704.2322,cond-mat,cond-mat
31541,806.4401,math,math
31542,810.3922,astro-ph,astro-ph
31543,808.3737,math,math
31544,804.2794,math,math
31545,810.2305,math,math
31546,806.4939,math,math
31547,704.2045,hep-ph,hep-ph
31548,805.1847,quant-ph,quant-ph
31549,708.0083,math,math
31550,806.4616,astro-ph,astro-ph
31551,807.4996,math,math
31552,807.3985,astro-ph,astro-ph
31553,810.0874,cs,cs
31554,803.0523,hep-lat,hep-lat
31555,708.0362,stat,stat
31556,707.2573,q-bio,q-bio
31557,806.4879,hep-ph,hep-ph
31558,710.5471,nlin,nlin
31559,706.1683,physics,physics
31560,806.3787,cs,cs
31561,801.106,cs,cs
31562,805.2124,gr-qc,gr-qc
31563,808.1595,hep-ph,hep-ph
31564,810.4935,math,math
31565,801.3081,astro-ph,astro-ph
31566,809.1445,nucl-ex,nucl-ex
31567,706.0469,gr-qc,gr-qc
31568,711.2162,math,math
31569,810.112,gr-qc,gr-qc
31570,808.0566,nucl-ex,nucl-ex
31571,804.2092,physics,physics
31572,809.39,astro-ph,astro-ph
31573,810.0461,hep-ph,hep-ph
31574,709.1457,cond-mat,cond-mat
31575,705.4241,cond-mat,cond-mat
31576,808.0894,math,math
31577,802.3641,cond-mat,cond-mat
31578,810.2611,hep-ex,hep-ex
31579,807.2033,quant-ph,quant-ph
31580,708.0115,nucl-th,nucl-th
31581,708.309,cond-mat,cond-mat
31582,810.4241,math,math
31583,805.4011,astro-ph,astro-ph
31584,711.3446,hep-th,hep-th
31585,704.0161,cond-mat,cond-mat
31586,806.3141,math,math
31587,706.0644,hep-ex,hep-ex
31588,809.1263,cond-mat,cond-mat
31589,707.1133,math,math
31590,707.3885,hep-th,hep-th
31591,710.5093,astro-ph,astro-ph
31592,807.0117,cond-mat,cond-mat
31593,711.309,cond-mat,cond-mat
31594,705.2435,cs,cs
31595,710.3595,math,math
31596,803.0745,astro-ph,astro-ph
31597,707.2336,hep-th,hep-th
31598,705.3452,hep-th,hep-th
31599,708.283,nucl-th,nucl-th
31600,801.2811,hep-ph,hep-ph
31601,801.3587,cond-mat,cond-mat
31602,712.055,astro-ph,astro-ph
31603,807.4428,gr-qc,gr-qc
