paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
23634e5d71e70dfdffc54d7cd2f2c6a218b16bec,Search to Capture Long-range Dependency with Stacking GNNs for Graph Classification,2023,The Web Conference,26,0.798,"A,D",Lanning Wei; Zhiqiang He; Huan Zhao; Quanming Yao,unavailable,AutoML_graph:citations,"In recent years, Graph Neural Networks (GNNs) have been popular in the graph classification task. Currently, shallow GNNs are more common due to the well-known over-smoothing problem facing deeper GNN",no
66b61955fc627ceb6ff4e1754554ce48aaf787e0,Revisiting Graph Adversarial Attack: A Perspective of Budget Optimization,2025,Knowledge Discovery and Data Mining,2,0.798,F,Xiangchao Wen; Zhen Liu; Yuxin You,unavailable,GSL_ProGNN:citations,"Graph adversarial attacks refer to a class of adversarial attack methods targeting graph-structured data, such as social networks, knowledge graphs, and molecular structures. The objective of these at",no
6c5251ae7ec676f8f9c18699be4e5ce024ade74f,ProRetrieval: Learning to Orchestrate Hybrid Search via Executable Program Synthesis,2026,unavailable,0,0.7979,F,Chengcheng You; Zhen Sun; Yunhai Hu; Jun-Wei Zhou; Xiao-Yu Cao; Binyu Li; Ziheng Zhao; Wei-Yao Wang; Li-Ren Lu; Zhichen Ye; Yujia Cao; Yitao Long; Yi-Wei Xu; Qi Jiang; Xuan-Yi Fu; Yu-Fang Chen; Yi-Lun Li; Rong-Kang Xiong; Y. Zou; Nan Du,unavailable,GraphRAG:citations,Real-world retrieval often composes structured constraints with semantic intents over text and images through arbitrary Boolean logic. Existing hybrid pipelines such as reciprocal rank fusion or self-,no
d7ed876cae623183e27d013b4e4dc9643fac1f22,Benchmarking Normative AI Assistants Under Inconsistent Evidence with Paraconsistent Trace Semantics,2026,Applied Informatics,0,0.7979,F,M. Ulizko; Aleksandr V. Chernikov; I. Tomilov; N. Gusarova; A. Vatian,unavailable,GraphRAG:citations,"Normative AI assistants are increasingly used in domains governed by duties, permissions, prohibitions, exceptions, priorities, and institutional policies. Existing retrieval-augmented generation (RAG",no
46e057748613c60281bcbe6928ada7c0dadcd0f9,Heterogeneous Graph Structure Learning for Experts Selection in Academic Evaluation,2025,IEEE Transactions on Computational Social Systems,6,0.7979,A,Chuan-Bin Liu; Rui Bing; Xi Xi; Wei Dai; Guan Yuan,unavailable,"GSL_IDGL:citations,GSL_ProGNN:citations","Effective expert selection is an important guarantee for academic evaluation. Recently, graph structure learning (GSL) have been used to model the complex relationships between candidates and experts ",no
d10abbeca273a86011bf6cf686e4785a8389fff1,PruneFuse: Efficient Data Selection via Weight Pruning and Network Fusion,2026,Trans. Mach. Learn. Res.,0,0.7978,F,Humaira Kousar; Hasnain Irshad Bhatti; Jaekyun Moon,unavailable,NAS_ZophLe:citations,"Efficient data selection is crucial for enhancing the training efficiency of deep neural networks and minimizing annotation requirements. Traditional methods often face high computational costs, limit",no
615492754c7cd8a6dd0c4eba0fd44f232845fc78,Graph Condensation via Homophily Node Refining and Fine-Grained Distribution Matching,2026,IEEE Transactions on Pattern Analysis and Machine Intelligence,0,0.7978,E,Rui-Wen Yuan; Yongqiang Tang; Wen-Sheng Zhang,unavailable,GSL_ProGNN:citations,"The remarkable success of GNNs has provoked the challenge of high computational and memory overhead when training with large-scale graphs. As a promising solution, graph condensation is committed to c",no
fbf48ea05734bbb5a6834738cc002c8f2890375b,Regularity-Driven Multi-objective Neural Architecture Search,2026,GECCO Companion,0,0.7977,D,Ritam Guha; Shashank Raj; Kalyanmoy Deb,unavailable,NAS_ZophLe:citations,"Deep neural networks can achieve very high accuracy, but their architectures are most often designed by hand and tuned for a single goal, such as accuracy. In practice, we often care about several goa",no
c1f457e31b611da727f9aef76c283a18157dfa83,DARTS: Differentiable Architecture Search,2018,International Conference on Learning Representations,5120,0.7977,F,Hanxiao Liu; K. Simonyan; Yiming Yang,unavailable,AutoML_graph:references,This paper addresses the scalability challenge of architecture search by formulating the task in a differentiable manner. Unlike conventional approaches of applying evolution or reinforcement learning,no
431b0a6d01b9d3f4e58976f8929f43814af2e2cc,Seed-Anchored Budget-Bounded Graph Rendering for Question Answering on Industry-Standard Power-Grid Information and Exchange Models,2026,unavailable,0,0.7975,C,Jayakumar Manoharan; Yamini Sehgal,unavailable,"GraphRAG:citations,LightRAG:citations","Large language model question answering over power-grid models must respect a fixed context budget. We introduce seed-anchored graph rendering, a deterministic method that prioritizes query-local grap",no
82a9242a43efd3b87bb2238fb0794810bdebd4a3,Beyond Convolution: A Taxonomy of Structured Operators for Learning-Based Image Processing,2026,arXiv.org,0,0.7974,F,Simone Cammarasana,unavailable,NAS_ZophLe:citations,"The convolution operator is the fundamental building block of modern convolutional neural networks (CNNs), owing to its simplicity, translational equivariance, and efficient implementation. However, i",no
1c8e90d709da1c9daf963919b687089f81517362,A literature review on automated machine learning,2025,Artificial Intelligence Review,13,0.7974,D,Edesio Alcobaça; A. D. de Carvalho,unavailable,AutoML_graph:citations,"AutoML represents a pivotal advancement in machine learning by simplifying and speeding model development. This paper provides a comprehensive survey of AutoML, tracing its evolution from early metale",no
e944a9dcc580d0c68c7d42c6049ff3cdbb1e2fc4,Graph Neural Network Architecture Search for Molecular Property Prediction,2020,2020 IEEE International Conference on Big Data (Big Data),36,0.7974,D,Shengli Jiang; Prasanna Balaprakash,unavailable,AutoML_graph:references,"Predicting the properties of a molecule from its structure is a challenging task. Recently, deep learning methods have improved the state of the art for this task because of their ability to learn use",no
a629e06280ae5764a8fc3e6a46d9fece6641c6f5,D$^2$F-ReAG: Dynamic Decomposition and Filtering for Multi-Hop Reasoning-Augmented Generation,2026,unavailable,0,0.7973,C,Jiaoyang Li; Junhao Ruan; Sheng-Wei Tang; Kaiyan Chang; Zhengtao Yu; Tong Xiao; Jingbo Zhu,unavailable,"GraphRAG:citations,LightRAG:citations",Large language models (LLMs) often generate inaccurate answers due to their reliance on static internal knowledge. Retrieval-augmented generation (RAG) addresses this limitation by integrating externa,no
6f5b1076ebacd30849d86e5f5787e3d43b65911f,Adversarial Attacks on Graph Neural Networks via Meta Learning,2019,International Conference on Learning Representations,671,0.7973,F,Daniel Zügner; Stephan Günnemann,unavailable,GSL_ProGNN:references,"Deep learning models for graphs have advanced the state of the art on many tasks. Despite their recent success, little is known about their robustness. We investigate training time attacks on graph ne",no
291bc72872df188c6f5e2e8a952e5b4ab0076bdc,Feedback-Assisted Trust Propagation over Document Relation Graphs for Retrieval-Augmented Generation,2026,unavailable,0,0.7972,C,Zhuo-Heng Li; Ying Chen,unavailable,"GraphRAG:citations,LightRAG:citations","Retrieval-augmented generation (RAG) systems rely on external corpora that may contain outdated, contradictory, noisy, or unreliable documents, introducing reliability risks. Prior work has leveraged ",no
5f71e792c8e7c2994a576f7a3ad0ec5633565d5a,MISO: Model-Internal-State-Guided Optimization for Ranking Models,2026,unavailable,0,0.7971,F,Yongzhen Zhang; Xiaoyu Deng; Yifan He; Mengying Sun; Shenglan Luo; Yijia Liu; Hao Yan; Zhuojian Li; Hui Yao; Swathi Hrishikesh; Jing Chen; Dennis Choi; Steven Liu; Zhiwen Chen; Yang Jin; Haoyu Zhou; Le Luo; Ke-ming Chen; Anish Khazane; M. Porto; Xiao-Ya Wang; Emmy Wang; Jiang Liu; K. Zheng; Xing-Yuan Wang; Peggy Yao; Yi Meng; Bilal Fadlallah; Gursharan Singh; P. Goyal; Alireza Vahdatpour; Santanu Kolay,unavailable,NAS_ZophLe:citations,"Ranking models are repeatedly refined within established model families, yet the choice of which component to scale, replace, or retire is often guided by expensive trial-and-error. We present Model I",no
70de0f54e38caa74229c7fe74c7967d0d39d576f,Combinatorial Optimization with Automated Graph Neural Networks,2024,arXiv.org,8,0.7971,"A,D",Yang Liu; Peng Zhang; Yang Gao; Chuan Zhou; Zhao Li; Hongyang Chen,unavailable,AutoML_graph:citations,"In recent years, graph neural networks (GNNs) have become increasingly popular for solving NP-hard combinatorial optimization (CO) problems, such as maximum cut and maximum independent set. The core i",no
b043a9640b789d5e90ef409730c26ac5ccb884db,You Can't Ignore Either: Unifying Structure and Feature Denoising for Robust Graph Learning,2024,International Conference on Information and Knowledge Management,9,0.7971,F,Tianmeng Yang; Jiahao Meng; Min Zhou; Yaming Yang; Yujing Wang; Xiangtai Li; Yunhai Tong,unavailable,GSL_IDGL:citations,Recent research on the robustness of Graph Neural Networks (GNNs) under noises or attacks has attracted great attention due to its importance in real-world applications. Most previous methods explore ,no
2a91c8ff11a828209f10714cfc46fd929a51e9dc,Modularity and community structure in networks.,2006,Proceedings of the National Academy of Sciences of the United States of America,12465,0.797,F,M. Newman,unavailable,GraphRAG:references,"Many networks of interest in the sciences, including social networks, computer networks, and metabolic and regulatory networks, are found to divide naturally into communities or modules. The problem o",no
b99d9aae1acda6bdc061881a6946f4ecf84081d7,Graph World Model,2025,International Conference on Machine Learning,11,0.7969,C,Tao Feng; Yexin Wu; Guanyu Lin; Jiaxuan You,unavailable,OFA:citations,"World models (WMs) demonstrate strong capabilities in prediction, generation, and planning tasks. Existing WMs primarily focus on unstructured data and cannot leverage the ubiquitous structured data, ",no
a6a1abbc4c1f68bff49f4214005896eb826de2da,The Laws of Context Allocation: Causal Measurement and Closed-Loop Orchestration in Generative Search,2026,unavailable,0,0.7969,F,Peiyang Liu; Xi Wang; Di Liang; Wei Ye,unavailable,GraphRAG:citations,"As Retrieval-Augmented Generation (RAG) shifts toward diverse portfolio generation, it is stymied by two critical bottlenecks: flawed measurement of evidence utilization, and suboptimal context budget",no
167e1359943b96b9e92ee73db1df69a1f65d731d,A Sentimental Education: Sentiment Analysis Using Subjectivity Summarization Based on Minimum Cuts,2004,Annual Meeting of the Association for Computational Linguistics,4195,0.7969,F,B. Pang; Lillian Lee,unavailable,GSL_IDGL:references,"Sentiment analysis seeks to identify the viewpoint(s) underlying a text span; an example application is classifying a movie review as ""thumbs up"" or ""thumbs down"". To determine this sentiment polarity",no
34d84165c52054ea3e826ae0c3ad4990384d2cf8,A multi-agent GraphRAG framework for pharmacotherapy safety verification in clinical decision support systems,2026,Frontiers in Medicine,0,0.7968,C,V. Ryzhenko; Bogdan Burlaka; Igor Belenichev; Kristina Burlaka; O. Aliyeva; Nina V. Bukhtiyarova; I. Halabitska; P. Petakh; O. Kamyshnyi,unavailable,GraphRAG:citations,"Background The management of pharmacotherapy in patients with multimorbidity and polypharmacy is a difficult task in routine clinical practice. Clinicians must consider diagnoses, prescribed drugs, co",no
06214a0cf38875da38586e81539890f7ad8aeb1c,"Exploring Network Structure, Dynamics, and Function using NetworkX",2008,Proceedings of the Python in Science Conference,8449,0.7968,F,A. Hagberg; D. Schult; P. Swart,unavailable,AutoML_graph:references,"NetworkX is a Python language package for exploration and analysis of networks and network algorithms. The core package provides data structures for representing many types of networks, or graphs, inc",no
ba7e68c327498da4cb84d7bc6734074968ab6ffd,Strategy Accumulation and Guided Execution for Automated LLM Fine-Tuning,2026,unavailable,0,0.7966,F,Hao-Ran Zhao; Wei Du; Dingwen Yang; Jixuan Huang; Junlin Shang; Ling-Yong Fang; Ya Guo; Tao Gui; Qi Zhang; Xuan-Jing Huang,unavailable,NAS_ZophLe:citations,Producing task-specific large language models requires discovering effective training strategies through experimentation. Automated fine-tuning systems have made this experimentation feasible with far,no
8c4e1d80e6aa7ffdf093725983a6d10c6c1529ed,LightDiC: A Simple yet Effective Approach for Large-scale Digraph Representation Learning,2024,Proceedings of the VLDB Endowment,14,0.7962,F,Xun-Kai Li; Mei-Hao Liao; Zhengyu Wu; Daohan Su; Wentao Zhang; Rong-Hua Li; Guoren Wang,unavailable,UltraTAG:references,"Most existing graph neural networks (GNNs) are limited to undirected graphs, whose restricted scope of the captured relational information hinders their expressive capabilities and deployment. Compare",no
4e71624e90960cb003e311a0fe3b8be4c2863239,MultiHop-RAG: Benchmarking Retrieval-Augmented Generation for Multi-Hop Queries,2024,arXiv.org,329,0.7962,F,Yixuan Tang; Yi Yang,unavailable,GraphRAG:references,"Retrieval-augmented generation (RAG) augments large language models (LLM) by retrieving relevant knowledge, showing promising potential in mitigating LLM hallucinations and enhancing response quality,",no
094ff971d6a8b8ff870946c9b3ce5aa173617bfb,PaLM: Scaling Language Modeling with Pathways,2022,Journal of machine learning research,8399,0.7958,F,A. Chowdhery; Sharan Narang; Jacob Devlin; Maarten Bosma; Gaurav Mishra; Adam Roberts; P. Barham; Hyung Won Chung; Charles Sutton; Sebastian Gehrmann; P. Schuh; Kensen Shi; Sasha Tsvyashchenko; Joshua Maynez; Abhishek Rao; Parker Barnes; Yi Tay; Noam Shazeer; Vinodkumar Prabhakaran; Emily Reif; Nan Du; Ben Hutchinson; Reiner Pope; James Bradbury; Jacob Austin; M. Isard; Guy Gur-Ari; Pengcheng Yin; Toju Duke; Anselm Levskaya; S. Ghemawat; Sunipa Dev; H. Michalewski; Xavier García; Vedant Misra; Kevin Robinson; L. Fedus; Denny Zhou; Daphne Ippolito; D. Luan; Hyeontaek Lim; Barret Zoph; A. Spiridonov; Ryan Sepassi; David Dohan; Shivani Agrawal; Mark Omernick; Andrew M. Dai; Thanumalayan Sankaranarayana Pillai; Marie Pellat; Aitor Lewkowycz; Erica Moreira; R. Child; Oleksandr Polozov; Katherine Lee; Zongwei Zhou; Xuezhi Wang; Brennan Saeta; Mark Díaz; Orhan Firat; Michele Catasta; Jason Wei; K. Meier-Hellstern; D. Eck; J. Dean; Slav Petrov; Noah Fiedel,unavailable,"OFA:references,TAPE:references","Large language models have been shown to achieve remarkable performance across a variety of natural language tasks using few-shot learning, which drastically reduces the number of task-specific traini",no
